r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.6108390364438739,1,0,-6.36938e-6*x1**3 + 0.000111649*x1**2*x2 - 8.49436e-5*x1**2 + 5.70641e-5*x1*x2**2 - 0.0278854*x1*x2 + 0.431942*x1 - 0.000248822*x2**3 + 0.0383761*x2**2 - 0.680939*x2 + cos(x1/(-x1*x2 - x1 - x2*exp(x2) + log(log(x1)))) + 0.977574,"sub,cos,div,x1,sub,log,log,x1,add,add,mul,x2,exp,x2,x1,mul,x2,x1,-0.977574+0.680939*x2-0.431942*x1-0.0383761*x2**2+0.0278854*x1*x2+8.49436e-05*x1**2+0.000248822*x2**3-5.70641e-05*x1*x2**2-0.000111649*x1**2*x2+6.36938e-06*x1**3",0.4058868425643062,0.4058868425643062,False
0.6107732235271196,1,0,-9.41008e-6*x1**3 + 0.000105002*x1**2*x2 + 0.000730636*x1**2 + 5.47668e-5*x1*x2**2 - 0.0268184*x1*x2 + 0.348616*x1 - 0.000245616*x2**3 + 0.0381195*x2**2 - 0.700223*x2 + log(x1) + cos(x1 + x2 - log(log(x1))) + 0.358926,"add,log,x1,add,0.358926-0.700223*x2+0.348616*x1+0.0381195*x2**2-0.0268184*x1*x2+0.000730636*x1**2-0.000245616*x2**3+5.47668e-05*x1*x2**2+0.000105002*x1**2*x2-9.41008e-06*x1**3,cos,add,sub,x1,log,log,x1,x2",0.4061116429071916,0.4061116429071916,False
0.6106846822394316,1,0,-3.51053e-6*x1**3 + 0.000108072*x1**2*x2 - 0.000510259*x1**2 + 5.457e-5*x1*x2**2 - 0.0271837*x1*x2 + 0.443733*x1 - 0.00024547*x2**3 + 0.0381092*x2**2 - 0.692476*x2 - cos(x1*log(x1*log(x1)/(x1**2 + x1)) + x1 - x2) + 1.92815,"sub,1.92815-0.692476*x2+0.443733*x1+0.0381092*x2**2-0.0271837*x1*x2-0.000510259*x1**2-0.00024547*x2**3+5.457e-05*x1*x2**2+0.000108072*x1**2*x2-3.51053e-06*x1**3,cos,sub,add,mul,x1,log,mul,div,log,x1,add,x1,mul,x1,x1,x1,x1,x2",0.4064142523065663,0.4064142523065663,False
0.6101654499984527,1,0,-7.07766e-6*x1**3 + 0.00011196*x1**2*x2 + 3.2918e-5*x1**2 + 5.90147e-5*x1*x2**2 - 0.0280151*x1*x2 + 0.427141*x1 - 0.000250717*x2**3 + 0.0384411*x2**2 - 0.68073*x2 - sin(x2) + 2.06918,"add,2.06918-2.68073*x2+0.427141*x1+0.0384411*x2**2-0.0280151*x1*x2+3.2918e-05*x1**2-0.000250717*x2**3+5.90147e-05*x1*x2**2+0.00011196*x1**2*x2-7.07766e-06*x1**3,sub,x2,sub,sin,x2,x2",0.4081928833018745,0.4081928833018745,False
0.6089706963728505,1,0,-7.99321e-6*x1**3 + 0.000109149*x1**2*x2 + 0.00044105*x1**2 + 6.12574e-5*x1*x2**2 - 0.0277982*x1*x2 + 0.393763*x1 - 0.000246422*x2**3 + 0.0376372*x2**2 - 0.65589*x2 + cos((-2*x1 + (x2 + exp(x1))*(x2 + exp(2*x2)))/x1) + 2.31609,"add,2.31609-0.65589*x2+0.393763*x1+0.0376372*x2**2-0.0277982*x1*x2+0.00044105*x1**2-0.000246422*x2**3+6.12574e-05*x1*x2**2+0.000109149*x1**2*x2-7.99321e-06*x1**3,cos,div,sub,sub,mul,add,x2,exp,x1,add,exp,add,x2,x2,x2,x1,x1,x1",0.4123118523208743,0.4123118523208743,False
0.6086955096429205,1,0,(1.0558e-6*x1**3 + 2.52163e-5*x1**2*x2 - 0.00049854*x1**2 - 3.7943e-6*x1*x2**2 - 0.00501292*x1*x2 + 0.102383*x1 - 4.69369e-5*x2**3 + 0.00868139*x2**2 - 0.192979*x2 + 0.77502)*log(2*x1 + 2*x2 + exp(exp(cos(exp(x2))) + cos(x1))),"mul,0.77502-0.192979*x2+0.102383*x1+0.00868139*x2**2-0.00501292*x1*x2-0.00049854*x1**2-4.69369e-05*x2**3-3.7943e-06*x1*x2**2+2.52163e-05*x1**2*x2+1.0558e-06*x1**3,log,add,add,add,exp,add,exp,cos,exp,x2,cos,x1,add,x1,x2,x2,x1",0.41326580072187874,0.41326580072187874,False
0.6067292835461361,1,0,-7.17538e-6*x1**3 + 0.000106529*x1**2*x2 + 4.72085e-5*x1**2 + 7.45097e-5*x1*x2**2 - 0.0278249*x1*x2 + 0.429208*x1 - 0.000242471*x2**3 + 0.0355205*x2**2 - 0.577804*x2 + sin(x2) + sin(x1 - x2) - cos(x1*x2*exp(-x2)) + 1.88094,"sub,add,sub,sin,sub,x1,x2,cos,div,mul,x1,x2,exp,x2,sin,x2,-1.88094+0.577804*x2-0.429208*x1-0.0355205*x2**2+0.0278249*x1*x2-4.72085e-05*x1**2+0.000242471*x2**3-7.45097e-05*x1*x2**2-0.000106529*x1**2*x2+7.17538e-06*x1**3",0.4201392982884105,0.4201392982884105,False
0.6007656268056966,1,0,exp(x1)/(9.4638e+36*x1**3 + 6.99131e+37*x1**2*x2 - 1.51521e+39*x1**2 + 3.38121e+24*x1*x2**2 - 5.18652e+39*x1*x2 + 6.81013e+40*x1 - 8.19803e+24*x2**3 + 7.64948e+26*x2**2 + 8.82963e+40*x2 - 8.51734e+41),"div,exp,x1,sub,-8.51734e+41+8.82963e+40*x2+6.81013e+40*x1+7.64948e+26*x2**2-5.18652e+39*x1*x2-1.51521e+39*x1**2-8.19803e+24*x2**3+3.38121e+24*x1*x2**2+6.99131e+37*x1**2*x2+9.4638e+36*x1**3,add,x1,x2",0.4416169149261108,0.4416169149261108,False
0.5962930220571325,1,0,-3.6699e-6*x1**3 + 0.000124441*x1**2*x2 - 0.000727324*x1**2 + 3.86707e-5*x1*x2**2 - 0.0292223*x1*x2 + 0.482403*x1 - 0.000264777*x2**3 + 0.0429591*x2**2 + 1.18667*x2 + log(sin(exp(-x2)/(x1 + exp(x2)))) + 2.53998,"add,log,sin,div,exp,sub,x1,add,x2,x1,add,exp,x2,x1,2.53998+1.18667*x2+0.482403*x1+0.0429591*x2**2-0.0292223*x1*x2-0.000727324*x1**2-0.000264777*x2**3+3.86707e-05*x1*x2**2+0.000124441*x1**2*x2-3.6699e-06*x1**3",0.45836669888829445,0.45836669888829445,False
0.5712229200635704,1,0,(2.4668e-6*x1**3 + 8.38845e-5*x1**2*x2 - 0.0013782*x1**2 - 1.06357e-5*x1*x2**2 - 0.0172437*x1*x2 + 0.327943*x1 - 0.000169128*x2**3 + 0.030825*x2**2 - 0.680905*x2 + 2.64847)*log(log(x1 - x2**2*(-x2 + x2*cos(x1)/x1) - x2)),"mul,2.64847-0.680905*x2+0.327943*x1+0.030825*x2**2-0.0172437*x1*x2-0.0013782*x1**2-0.000169128*x2**3-1.06357e-05*x1*x2**2+8.38845e-05*x1**2*x2+2.4668e-06*x1**3,log,log,sub,x1,add,mul,x2,mul,sub,mul,x2,div,cos,x1,x1,x2,x2,x2",0.5634454480152006,0.5634454480152006,False
0.5002819642828337,1,0,log(x1 - sin(x1 + x2) - sin(exp(x1))),"log,sub,sub,x1,sin,add,x2,x1,sin,exp,x1",0.9977468277103092,0.9977468277103092,False
0.5002770439080855,1,0,log(x1 - x2/(x1*(7.60757e+35*x1**3 - 1.49487e+37*x1**2*x2 + 4.74572e+37*x1**2 + 5.33776e+37*x1*x2**2 - 4.80855e+38*x1*x2 + 4.16511e+38*x1 - 4.97727e+37*x2**3 + 9.68091e+38*x2**2 - 8.05054e+39*x2 + exp(x2) + 2.61585e+40))),"log,sub,x1,div,div,x2,x1,add,2.61585e+40-8.05054e+39*x2+4.16511e+38*x1+9.68091e+38*x2**2-4.80855e+38*x1*x2+4.74572e+37*x1**2-4.97727e+37*x2**3+5.33776e+37*x1*x2**2-1.49487e+37*x1**2*x2+7.60757e+35*x1**3,exp,x2",0.9977861028019399,0.9977861028019399,False
0.49757262837858135,1,0,log(x1 + x2 + cos(x2*(-x1 + x2) + x2)),"log,add,x2,add,x1,cos,add,mul,sub,x2,mul,x1,exp,sub,x2,x2,x2,x2",1.019608903198896,1.019608903198896,False
0.490865847477741,1,0,exp(sin(x2) + cos(log(-x2 + exp(x1) + exp(x2)))),"exp,add,sin,x2,cos,log,add,exp,x1,sub,exp,x2,x2",1.0758180519478409,1.0758180519478409,False
0.4890731905242502,1,0,exp(-x2 + exp(sin(x1*(x2 + exp(x1))*exp(x2)))),"exp,sub,exp,sin,mul,exp,x2,mul,add,x2,sub,add,x2,exp,x1,x2,x1,x2",1.0913641151898485,1.0913641151898485,False
